"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"11756","0","7","7","49","15",0,497599679241874,-1,7023273263863,0,767195951809042,0,522413127357827,0,"235811428401425",0,621186145365566,0,413595628311367,0,864219665554238,0,21692515319021,1
"11757","1","7","9","51","16",0,491623216465004,-1,7037780475691,0,76797811932577,0,522798908694809,0,"235477800641998",0,609213184764271,0,417353194574802,0,871437301617823,0,22049043375777,1
"11758","1","7","9","51","16",0,489632087986351,-1,7034766920362,0,766759014518982,0,522759224774198,0,"235493689127374",0,608255515241288,0,416526971889377,0,875125659882329,0,219904041105624,1
"11759","1","7","9","51","16",0,498242632673978,-1,7024239761729,0,767692788650423,0,522439997118207,0,"235838613304941",0,62163991497353,0,414076700565671,0,864741327392745,0,217376661957237,1
"11760","1","7","9","51","16",0,491726901274501,-1,7348212228737,0,754978945912184,0,533491940024205,0,"282067678198725",0,344750145844449,0,390801953344034,0,83749959317963,0,243433654907612,0
"11761","1","7","9","51","16",0,49745660880884,-1,7016016965932,0,765232525268306,0,523559344417986,0,"236865448440359",0,60201883589176,0,415670462615439,0,811269763447656,0,246915016213638,1
"11762","1","7","9","51","16",0,489724094240228,-1,701653429154,0,763437433903702,0,522277526384696,0,"235930582185792",0,619366229359586,0,411746232935495,0,878917055156822,0,215721632716398,1
"11763","1","7","9","51","16",0,487719369768863,-1,7023366265003,0,765215895447874,0,522683204490705,0,"235490754683215",0,606688295630496,0,415061242363894,0,877684073008536,0,218735268148219,1
"11764","0","7","6","51","16",0,491639068202378,-1,7039210163692,0,767434799975929,0,522574886883582,0,"236292744427696",0,625341047165063,0,416853192411974,0,896908544140719,0,220781063235446,0
"11765","1","7","9","51","16",0,489906919024286,-1,6998854000913,0,760002038221643,0,523268455665922,0,"236708520828551",0,597601686432228,0,410934859212107,0,809765759401616,0,242560207534203,0
"11766","1","7","9","51","16",0,506015836279577,-1,6909033884992,0,719465242211016,0,528123902984661,0,"257987037307308",0,205801594150332,0,436539690098439,0,857062291944821,0,239431370297886,1
"11767","1","7","9","51","16",0,48984939407184,-1,6999466305096,0,760279622956701,0,523306512630448,0,"236781513429502",0,598075702209819,0,411468625717786,0,81442118862524,0,243219765228751,1
"11768","1","7","9","51","16",0,501809581523154,-1,6706463560257,0,716477938488664,0,523187879819172,0,"235776690435847",0,61266429273182,0,442038437758001,0,820184361975372,0,249044123018354,1
"11769","1","7","9","51","16",0,489985615347168,-1,7033682149373,0,766846647283373,0,522763929980828,0,"235487577029284",0,608198466242478,0,416450421052381,0,874822538184214,0,219840079143451,1
"11770","1","7","9","51","16",0,489985618430601,-1,7033692988466,0,766846640492288,0,522763974445485,0,"235487476801528",0,608198598615555,0,416450416442817,0,874822561352666,0,219840082634587,1
"11771","1","7","9","51","16",0,481977003397316,-1,6973406668101,0,753740420136995,0,523001476197293,0,"23659122568346",0,591477416522721,0,405214276719105,0,816970311052839,0,2378709813104,1
"11772","1","7","9","51","16",0,491856901137057,-1,7083771231611,0,758823573981136,0,526033864667293,0,"248260379734001",0,129407983741459,0,406566535480589,0,805390483947813,0,250340169676572,1
"11773","0","7","6","51","16",0,494650117757695,-1,7002715839429,0,762505216076003,0,523409707709965,0,"236757084568737",0,598927622652885,0,412796958560551,0,809005451922275,0,244330612943802,0
"11774","1","7","9","51","16",0,489632094052847,-1,7034778557468,0,766759000989083,0,52275936563295,0,"23549406869408",0,608254921464412,0,416526975418556,0,875125985882541,0,219904033488165,0
"11775","1","7","9","51","16",0,488800106643785,-1,7024327333768,0,7654535622442,0,522719975407404,0,"235477172007846",0,606403994181151,0,414983345022007,0,8780264438593,0,218758788013781,0
"11776","1","7","9","51","16",0,491986476257485,-1,7037768372366,0,768053830139953,0,522811402439569,0,"235477843746279",0,609095506355688,0,417352812012703,0,871755079422221,0,220533914238766,1
"11777","0","7","6","51","16",0,490269796680146,-1,69977624389,0,760078497726877,0,523276394527361,0,"236711834937608",0,597480743488344,0,410934814726094,0,810077276418676,0,242603459312041,0
"11778","0","7","6","51","16",0,491636508904262,-1,7037009132462,0,767914499301692,0,522833837920803,0,"235529653833728",0,609003128748746,0,417411172058856,0,876188818485232,0,220787137015617,1
"11779","1","7","9","51","16",0,486745564385361,-1,7035618686767,0,766129984263818,0,522676742797686,0,"235543317225412",0,609020305709863,0,416683129008173,0,873838331665793,0,219769795119247,1
"11780","1","7","9","51","16",0,489333503332665,-1,7001612563859,0,766370498878313,0,522612927127162,0,"235561042312867",0,607638632858261,0,41597820539278,0,874130584609154,0,219381444409022,1
"11781","1","7","9","51","16",0,488069930672717,-1,6987230869267,0,758164522265334,0,52316032603352,0,"23664878176524",0,595471983774226,0,409009277799697,0,808304773282416,0,240839854160111,0
"11782","1","7","9","51","16",0,495135768615835,-1,7021693741358,0,766194785163015,0,522400902135037,0,"235903042173073",0,620870934490849,0,413327497799115,0,872177411317949,0,216962623159518,1
"11783","1","7","9","51","16",0,489706381562285,-1,7030908417546,0,766426051935329,0,522743081370025,0,"235469865454906",0,607613787028018,0,41596926716796,0,874612584963999,0,219431671144021,0
"11784","1","7","9","51","16",0,493409648069119,-1,6981533413823,0,758230778398442,0,522861370172348,0,"237124960466445",0,609324351707534,0,406832997855375,0,809882130843532,0,238925001175059,1
"11785","1","7","9","51","16",0,49033783660117,-1,707765257597,0,756948661779153,0,525977113526843,0,"248552640601315",0,132177269509924,0,404385254359962,0,800768642003072,0,248443330038794,0
"11786","1","7","9","51","16",0,493784279683049,-1,704589462963,0,770155825203918,0,522944011496208,0,"235633037763669",0,611634521482933,0,419809528001131,0,877893153398392,0,222917819710582,1
"11787","0","7","4","51","16",0,489501570898634,-1,7013548628005,0,765677191766492,0,522672446771175,0,"235520568137335",0,606258555802642,0,414933681280336,0,873868544867905,0,218547384517299,1
"11788","1","7","9","51","16",0,493772642266758,-1,6980717483757,0,75830705567354,0,522870256015035,0,"237126768999384",0,609205244817642,0,406832844961077,0,810194809790759,0,23896832186626,0
"11789","1","7","9","51","16",0,492931016712326,-1,6963304535141,0,754530843306985,0,523876549372287,0,"23798736632995",0,58732122332007,0,406379685916879,0,747325489097804,0,266400292340128,1
"11790","1","7","9","26","16",0,489909423816525,-1,7034360527433,0,767146526204917,0,522796130591064,0,"235542477913158",0,608799023525455,0,416831160549874,0,878249693894915,0,220285187438965,0
"11791","1","7","9","51","16",0,4870882959506,-1,6984518686878,0,757525739926416,0,523151545485932,0,"236673061854391",0,594915986067582,0,408581253370761,0,812225559889804,0,240639400840824,1
"11792","1","7","9","51","16",0,491840725883472,-1,7003859398779,0,761489182509106,0,523355392711433,0,"236774731341761",0,598977407517961,0,412375685008911,0,811344140576656,0,243915386241506,0
"11793","1","7","9","51","16",0,492552033726449,-1,7004776262701,0,761705017200658,0,523342733551893,0,"236706201701857",0,598979536249761,0,412317417463575,0,807216488767568,0,243706268331018,0
"11794","1","7","9","51","16",0,49120225531306,-1,7041206400121,0,768169553252662,0,522839070719998,0,"235551428455488",0,609760055812446,0,417968164621643,0,876391269849271,0,221216452431646,0
"11795","1","7","9","51","16",0,490628746750207,-1,7035158235467,0,76734317743088,0,522792009179477,0,"235509743801376",0,608659085719983,0,416931268032283,0,875345018829348,0,220291785386824,0
"11796","1","7","9","51","16",0,491272565483333,-1,703516907159,0,76783995428507,0,522815840209289,0,"235544108888814",0,609101742185506,0,417412318986315,0,875865901054286,0,220743059474716,1
"11797","1","7","9","51","16",0,490632817857774,-1,6996935644256,0,760154778336592,0,52328528207019,0,"236713877537243",0,597361278460029,0,410934650788319,0,810390050574089,0,242646761521584,0
"11798","1","7","9","51","16",0,493010593357107,-1,7269505136302,0,758898606368847,0,530781087956405,0,"270034335270207",0,271257129535624,0,397803431984922,0,842337176466073,0,237740141427775,0
"11799","1","7","9","51","16",0,490114988209548,-1,7005310727913,0,76075377434148,0,52330422290401,0,"236747856249771",0,598826662214988,0,411972755928567,0,810491729089113,0,243441351531219,0
"11800","1","7","9","51","16",0,48998568053442,-1,703360531768,0,766846850073516,0,522760724625006,0,"23547636050701",0,608215506972909,0,416450173264902,0,874814907474076,0,219840299486872,1
"11801","1","7","9","51","16",0,486756979703088,-1,7002069649619,0,75889374827608,0,523213327660952,0,"236724279721281",0,597705586992395,0,410583878884535,0,812428762009567,0,242207363874338,1
"11802","1","7","9","51","16",0,486648652899542,-1,7004356990624,0,759305821797103,0,523181771722548,0,"236691198070373",0,598628571142587,0,41101294241615,0,80754682872823,0,24227747402514,1
"11803","1","7","9","51","16",0,492440422775663,-1,6996209823386,0,760654781437946,0,523269092511484,0,"23661648309182",0,597164838495875,0,410809597289742,0,80249119900029,0,242268714727643,0
"11804","1","7","9","51","16",0,489622452360477,-1,7034075961476,0,766770724052934,0,522752401125973,0,"23548196131315",0,608324026137471,0,416450602934656,0,874504465060302,0,219796782616554,0
"11805","1","7","9","51","16",0,495935272992127,-1,7015473861509,0,766015462041692,0,522400448767952,0,"235888894261464",0,619984291051272,0,41276978060963,0,872286684728498,0,216576330170575,1
"11806","1","7","9","51","16",0,491712627135238,-1,7115183436844,0,764952446902216,0,525477308518224,0,"246989917515916",0,130561116226227,0,411127279421695,0,866228195579283,0,226656158193147,1
"11807","1","7","9","51","16",0,489787659636691,-1,698452660708,0,758904967195334,0,523203832821768,0,"236666714851617",0,595649066989457,0,409414943556229,0,809129949182305,0,241313645660198,1
"11808","1","7","9","51","16",0,489259276950874,-1,7034317641918,0,766694798114635,0,522742319658181,0,"23548442500513",0,60843757634728,0,416450943818689,0,874190542703744,0,219753252709424,0
"11809","0","7","6","51","16",0,487736300897027,-1,7023787149857,0,765168587931797,0,522701120620242,0,"235464047443153",0,606672968856852,0,414954228168592,0,881207318871275,0,218815144538533,1
"11810","1","7","9","51","16",0,490793068428651,-1,7072659553407,0,756845021473876,0,525922279792674,0,"248160979194789",0,129369906485113,0,404164918200528,0,800548909319257,0,24815044010605,1
"11811","0","7","6","51","16",0,487998126204394,-1,7027668255536,0,765636019152334,0,522710852457141,0,"235511266941306",0,607267849569823,0,415542423703951,0,877904459172055,0,2191437334898,1
"11812","1","7","9","51","16",0,489563030028999,-1,6999207923305,0,759903621266092,0,523265830471147,0,"23673224518487",0,597583114408301,0,411087923774073,0,810683771538584,0,242730866126226,0
"11813","1","7","9","51","16",0,491343364670127,-1,7036390959731,0,767557240401749,0,522783603356659,0,"235454760759419",0,608636124939423,0,416871931106887,0,871232763874176,0,22008224820906,1
"11814","1","7","9","51","16",0,489265417932361,-1,6997809081428,0,759504588626578,0,523241204959459,0,"236680294391154",0,597147642055865,0,410453210079087,0,809245248129666,0,242108659518359,1
"11815","1","7","9","51","16",0,49198639096097,-1,7037155429648,0,768054173042284,0,522810022692817,0,"235485839810437",0,609084241316097,0,417353057921133,0,87175528116188,0,220533600066472,0
"11816","1","7","9","51","16",0,491273146370823,-1,7037064233481,0,767838738222083,0,522822123464682,0,"235531220335791",0,609118382990133,0,417411637829422,0,875872375266578,0,220743662491209,1
"11817","1","7","9","51","16",0,491696940476365,-1,7035403881811,0,767644777020239,0,522789051113993,0,"235450865802977",0,60857553450248,0,416795403301044,0,870931577556063,0,220018252380614,1
"11818","1","7","9","51","16",0,484877144816246,-1,7063773197352,0,753057361948333,0,525678287297599,0,"247960639958713",0,128842296123898,0,400812107494947,0,795634445017173,0,244821408106702,0
"11819","1","7","9","51","16",0,490716535210482,-1,699329996845,0,759810510132218,0,523272548644073,0,"236697485613029",0,596658306069888,0,41045338098222,0,810491777063681,0,242281703870301,0
"11820","1","7","9","51","16",0,490269799332478,-1,6997747438503,0,760078564706852,0,523275268784551,0,"236707643213945",0,597487108164275,0,410934734302026,0,810074505325696,0,242603553371979,0
"11821","1","7","9","51","16",0,493059671847586,-1,7048951141372,0,77000228357763,0,522931353336235,0,"235621757699869",0,611881558676001,0,419808800708254,0,877274901277692,0,222831235681426,1
"11822","0","7","6","51","16",0,498273300837765,-1,6964722527352,0,757119434725643,0,522496765111742,0,"237543348104801",0,621353565361441,0,40313416555412,0,810528904450649,0,235721014274312,0
"11823","1","7","9","51","16",0,497918719213732,-1,6965404884384,0,757031924117278,0,522494028645173,0,"237566200813958",0,621386436539472,0,403211695922799,0,810838291441408,0,23578486943797,0
"11824","0","7","8","51","16",0,489985603924174,-1,7033659021554,0,766846672335069,0,522763689752642,0,"235486951397879",0,608199448467077,0,416450416016515,0,874821972147362,0,219840090628084,1
"11825","1","7","9","49","16",0,488719061802806,-1,6991637034541,0,758650615142555,0,523201589168722,0,"236661453919763",0,595899630998505,0,409566868133507,0,809445190869487,0,241399223560114,0
"11826","1","7","9","51","16",0,490339203098562,-1,703279497085,0,766934155431074,0,522769261202463,0,"235479980319803",0,608143355604394,0,416373797417397,0,874519982988292,0,219776182857644,1
"11827","1","7","9","51","16",0,489866976228073,-1,7187862915826,0,760320998223698,0,528104915666162,0,"258715675115796",0,202143360606268,0,403178539842797,0,859330616928581,0,231335318893415,0
"11828","1","7","9","51","16",0,490339474241663,-1,7033517455322,0,766933652208272,0,522772158235274,0,"235478289784004",0,608144765461475,0,416373583594744,0,874524306111651,0,21977632808842,1
"11829","0","7","6","51","16",0,495176935723363,-1,7044084690084,0,770761630078759,0,523013038096323,0,"235684800297081",0,611792288852148,0,420101805804756,0,8820008333895,0,223426596576822,0
"11830","1","7","9","51","16",0,491343583883131,-1,7037092197309,0,767556778713557,0,522786141391635,0,"2354508354975",0,608641006798992,0,416871692031507,0,871235713300064,0,220082450083658,1
"11831","1","7","9","51","16",0,488270407989782,-1,6995800333153,0,758920143224612,0,523203425966376,0,"236674680510383",0,596727359523914,0,410048815309129,0,809024101671201,0,241720621061641,0
"11832","1","7","9","51","16",0,489985616293376,-1,7033692673695,0,766846646127676,0,522763875124996,0,"235487082894653",0,608199195892771,0,416450410302356,0,874822305041557,0,219840092586286,1
"11833","1","7","9","51","16",0,490857874255,-1,7000348930061,0,760850878921612,0,523345666195101,0,"236810424758982",0,598405936112884,0,411948637365752,0,815264962230396,0,243714887649222,1
